sample_index,time_s,i,q
25492,1.062166666666666563e-06,4.853271799379e-02,-1.109469082311e-01
25493,1.062208333333333321e-06,8.536499482388e-02,4.487260720200e-02
25494,1.062250000000000079e-06,-4.104058039986e-02,5.894200363911e-02
25495,1.062291666666666625e-06,-3.184703102266e-02,-3.711220940963e-02
25496,1.062333333333333383e-06,3.316139707543e-02,-4.255612745138e-03
25497,1.062374999999999929e-06,-2.365180930597e-02,2.925911652690e-02
25498,1.062416666666666687e-06,-2.547221011006e-02,-5.169147716710e-02
25499,1.062458333333333234e-06,7.967794694593e-02,-2.186226606734e-02
25500,1.062499999999999992e-06,1.848458986700e-02,1.074257418888e-01
25501,1.062541666666666750e-06,-1.347510108217e-01,1.538728566233e-02
25502,1.062583333333333296e-06,-1.261046172120e-02,-1.614731742629e-01
25503,1.062625000000000054e-06,1.874165405615e-01,-1.018557183134e-02
25504,1.062666666666666600e-06,8.134902680734e-03,2.124118746767e-01
25505,1.062708333333333358e-06,-2.362979026872e-01,6.471215064668e-03
