sample_index,time_s,i,q
34029,1.417874999999999956e-06,-3.327137987958e-02,-1.135852595148e-01
34030,1.417916666666666714e-06,1.061042461294e-01,-1.897116217596e-02
34031,1.417958333333333260e-06,3.948646644590e-03,9.856522442973e-02
34032,1.418000000000000018e-06,-9.101886223398e-02,-1.164053257063e-02
34033,1.418041666666666565e-06,2.763488288213e-02,-8.351213358318e-02
34034,1.418083333333333323e-06,7.608811473873e-02,4.386899069116e-02
34035,1.418125000000000081e-06,-6.017549337904e-02,6.878584000363e-02
34036,1.418166666666666627e-06,-6.164021680364e-02,-7.638706179982e-02
34037,1.418208333333333385e-06,9.233836928422e-02,-5.468199862547e-02
34038,1.418249999999999931e-06,4.793781365950e-02,1.078680235235e-01
34039,1.418291666666666689e-06,-1.228204383752e-01,4.143024623232e-02
34040,1.418333333333333236e-06,-3.517796747629e-02,-1.370476235172e-01
34041,1.418374999999999994e-06,1.504108711302e-01,-2.919591102921e-02
34042,1.418416666666666752e-06,2.349548902702e-02,1.627823201233e-01
34043,1.418458333333333298e-06,-1.740463801810e-01,1.808484317468e-02
34044,1.418500000000000056e-06,-1.296912529449e-02,-1.841009996362e-01
34045,1.418541666666666602e-06,1.928587633341e-01,-8.150801443593e-03
34046,1.418583333333333360e-06,3.629973494020e-03,2.002478087141e-01
34047,1.418624999999999907e-06,-2.062125506959e-01,-5.952880581273e-04
34048,1.418666666666666665e-06,4.528606278865e-03,-2.107142083207e-01
34049,1.418708333333333423e-06,2.137311285462e-01,8.174961163519e-03
34050,1.418749999999999969e-06,-1.154036015433e-02,2.152589050700e-01
34051,1.418791666666666727e-06,-2.153102925272e-01,-1.463152153925e-02
34052,1.418833333333333273e-06,1.745557610750e-02,-2.139149188593e-01
34053,1.418875000000000031e-06,2.111188010036e-01,2.001979199383e-02
34054,1.418916666666666577e-06,-2.233132713520e-02,2.069836714107e-01
34055,1.418958333333333336e-06,-2.015861249684e-01,-2.439701320453e-02
34056,1.419000000000000094e-06,2.622317423115e-02,-1.950165980851e-01
34057,1.419041666666666640e-06,1.873781934086e-01,2.781548244844e-02
34058,1.419083333333333398e-06,-2.917885318738e-02,1.787853654811e-01
34059,1.419124999999999944e-06,-1.693624840031e-01,-3.031737988715e-02
34060,1.419166666666666702e-06,3.123430954243e-02,-1.592422927517e-01
34061,1.419208333333333248e-06,1.485642831437e-01,3.193205812316e-02
34062,1.419250000000000006e-06,-3.241226479571e-02,1.374730023045e-01
34063,1.419291666666666764e-06,-1.261163160098e-01,-3.267588296505e-02
34064,1.419333333333333311e-06,3.272330555777e-02,-1.146436472227e-01
34065,1.419375000000000069e-06,1.032042109561e-01,3.255452120613e-02
34066,1.419416666666666615e-06,-3.216929749112e-02,9.194526601906e-02
34067,1.419458333333333373e-06,-8.101040380686e-02,-3.156738679380e-02
34068,1.419499999999999919e-06,3.074874987286e-02,-7.053789359603e-02
34069,1.419541666666666677e-06,6.065910292198e-02,2.971379190992e-02
34070,1.419583333333333435e-06,-2.846360546295e-02,5.149701058700e-02
34071,1.419624999999999982e-06,-4.316482849675e-02,-2.700021457305e-02
34072,1.419666666666666740e-06,2.532681415454e-02,-3.576474713157e-02
34073,1.419708333333333286e-06,2.938681782709e-02,2.344799882585e-02
34074,1.419750000000000044e-06,-2.136997541509e-02,2.410798333548e-02
34075,1.419791666666666590e-06,-1.999126625561e-02,-1.910075358141e-02
34076,1.419833333333333348e-06,1.665030929003e-02,-1.708512305722e-02
34077,1.419874999999999895e-06,1.542296938682e-02,1.403071628930e-02
34078,1.419916666666666653e-06,-1.125624119833e-02,1.502288035118e-02
34079,1.419958333333333411e-06,-1.588746744236e-02,-8.343398385687e-03
34080,1.419999999999999957e-06,5.310961499845e-03,-1.800393171486e-02
34081,1.420041666666666715e-06,2.134429089803e-02,2.179929150348e-03
34082,1.420083333333333261e-06,1.026556921656e-03,2.586577614016e-02
34083,1.420125000000000019e-06,-3.151139226427e-02,4.283342084496e-03
34084,1.420166666666666566e-06,-7.563437506012e-03,-3.821063365821e-02
34085,1.420208333333333324e-06,4.588034628723e-02,-1.083824647385e-02
34086,1.420250000000000082e-06,1.407783664286e-02,5.442572480739e-02
34087,1.420291666666666628e-06,-6.374143244111e-02,1.725125568181e-02
34088,1.420333333333333386e-06,-2.032688690274e-02,-7.371283001899e-02
34089,1.420374999999999932e-06,8.421729965683e-02,-2.327284067321e-02
34090,1.420416666666666690e-06,2.605737666643e-02,9.512564762214e-02
34091,1.420458333333333236e-06,-1.063035703343e-01,2.864935127266e-02
34092,1.420499999999999994e-06,-3.101868390172e-02,-1.176131669543e-01
34093,1.420541666666666753e-06,1.289144817570e-01,-3.313683531775e-02
34094,1.420583333333333299e-06,3.497729076846e-02,1.400670593753e-01
34095,1.420625000000000057e-06,-1.509314961185e-01,3.651604025242e-02
34096,1.420666666666666603e-06,-3.773204807266e-02,-1.613709708459e-01
34097,1.420708333333333361e-06,1.712527393063e-01,-3.860770370939e-02
34098,1.420749999999999907e-06,3.912924601247e-02,1.804495765023e-01
34099,1.420791666666666665e-06,-1.888411524039e-01,3.928715287794e-02
34100,1.420833333333333423e-06,-3.907648879259e-02,-1.963153272085e-01
34101,1.420874999999999970e-06,2.027693534504e-01,-3.849720303183e-02
34102,1.420916666666666728e-06,3.755437174024e-02,2.081109733810e-01
34103,1.420958333333333274e-06,-2.122594012803e-01,3.625837780973e-02
34104,1.421000000000000032e-06,-3.462502311673e-02,-2.151461817524e-01
34105,1.421041666666666578e-06,2.167159164037e-01,-3.267556853710e-02
34106,1.421083333333333336e-06,3.043669808215e-02,2.169268528028e-01
34107,1.421125000000000094e-06,-2.157513310766e-01,2.794040444544e-02
34108,1.421166666666666641e-06,-2.522379438500e-02,-2.131760850329e-01
34109,1.421208333333333399e-06,2.092023961672e-01,-2.232881340243e-02
34110,1.421249999999999945e-06,1.930189040684e-02,2.038461004517e-01
34111,1.421291666666666703e-06,-1.971374492136e-01,1.619350418287e-02
34112,1.421333333333333249e-06,-1.305767469434e-02,-1.891208268665e-01
34113,1.421375000000000007e-06,1.798543295928e-01,-9.951383418336e-03
34114,1.421416666666666765e-06,6.933928078221e-03,1.694092103891e-01
34115,1.421458333333333312e-06,-1.578691970641e-01,4.066218217250e-03
34116,1.421500000000000070e-06,-1.410019118548e-03,-1.453296909398e-01
34117,1.421541666666666616e-06,1.318968549713e-01,9.728474366284e-04
34118,1.421583333333333374e-06,-3.021336244125e-03,1.176866010064e-01
34119,1.421624999999999920e-06,-1.028234865910e-01,-4.676035445380e-03
34120,1.421666666666666678e-06,5.880036234838e-03,-8.743953253801e-02
34121,1.421708333333333436e-06,7.167297295459e-02,6.579804200661e-03
34122,1.421749999999999983e-06,-6.726040656340e-03,5.566694994046e-02
34123,1.421791666666666741e-06,-3.956816545072e-02,-6.274522037635e-03
34124,1.421833333333333287e-06,5.186905457027e-03,-2.352550306666e-02
34125,1.421875000000000045e-06,7.688632499851e-03,3.431488510925e-03
34126,1.421916666666666591e-06,-9.839117503922e-04,-7.793390400856e-03
34127,1.421958333333333349e-06,2.277351540849e-02,2.172207347489e-03
34128,1.421999999999999895e-06,-6.044719547364e-03,3.710806908662e-02
34129,1.422041666666666653e-06,-5.065809321154e-02,-1.063247795554e-02
34130,1.422083333333333411e-06,1.592497006542e-02,-6.329063880928e-02
34131,1.422124999999999958e-06,7.488000469134e-02,2.190205563300e-02
34132,1.422166666666666716e-06,-2.853381714647e-02,8.530890990708e-02
34133,1.422208333333333262e-06,-9.446959028670e-02,-3.578052835271e-02
34134,1.422250000000000020e-06,4.359274490070e-02,-1.022648099331e-01
34135,1.422291666666666566e-06,1.086087793562e-01,5.191151972075e-02
34136,1.422333333333333324e-06,-6.066874414013e-02,1.134279727606e-01
34137,1.422375000000000082e-06,-1.166618379294e-01,-6.978761421859e-02
34138,1.422416666666666629e-06,7.918322007823e-02,-1.182633930236e-01
34139,1.422458333333333387e-06,1.181997056285e-01,8.876325442695e-02
34140,1.422499999999999933e-06,-9.842883480053e-02,1.164522503143e-01
34141,1.422541666666666691e-06,-1.130171419589e-01,-1.080754324840e-01
34142,1.422583333333333237e-06,1.175938995158e-01,-1.079052431253e-01
34143,1.422624999999999995e-06,1.011421447197e-01,1.268715837202e-01
34144,1.422666666666666753e-06,-1.357935203687e-01,9.276802019425e-02
34145,1.422708333333333300e-06,-8.283735449349e-02,-1.442436877936e-01
34146,1.422750000000000058e-06,1.521063131807e-01,-7.141854993542e-02
34147,1.422791666666666604e-06,5.859341213440e-02,1.592672138236e-01
34148,1.422833333333333362e-06,-1.656151583041e-01,4.445651999357e-02
34149,1.422874999999999908e-06,-2.911448464165e-02,-1.710432314732e-01
34150,1.422916666666666666e-06,1.754501867014e-01,-1.268510309031e-02
34151,1.422958333333333424e-06,-4.703586892788e-03,1.787417686166e-01
34152,1.422999999999999971e-06,-1.808319895863e-01,-2.291434338283e-02
34153,1.423041666666666729e-06,4.180184037060e-02,-1.816443433875e-01
34154,1.423083333333333275e-06,1.811129399216e-01,6.121386266747e-02
34155,1.423125000000000033e-06,-8.099256639012e-02,1.791835454701e-01
34156,1.423166666666666579e-06,-1.758145138494e-01,-1.009757952252e-01
34157,1.423208333333333337e-06,1.209984422100e-01,-1.709775948117e-01
34158,1.423250000000000095e-06,1.646586073244e-01,1.408938463393e-01
34159,1.423291666666666641e-06,-1.604952129758e-01,1.568579667281e-01
